Store,Weekly_Sales,Temperature,CPI
23,1434036.18,63.8,135.2652667
23,1492507.44,65.65,135.4468
23,1379488.05,69.92,135.6283333
23,1360520.56,69.8,135.7837419
23,1362144,76.74,135.8738387
23,1319767.55,69.55,135.9639355
23,1416344.68,69.53,136.0540323
23,1380952.05,69.86,136.144129
23,1453416.53,67.09,136.183129
23,1637266.29,67.04,136.2136129
23,1464295.69,65.33,136.2440968
23,1423289.9,66.04,136.2745806
23,1253329.17,60.52,136.3145
23,1289082.81,57.14,136.367
23,1275597.85,64.76,136.4195
23,1463501.99,49,136.472
23,1257778.34,56.79,136.5150968
23,1441032.59,52.12,136.5017742
23,1407191.96,42.57,136.4884516
23,1428436.33,39.18,136.475129
23,1436940.78,44.04,136.4618065
23,1345631.96,45.48,136.4666667
23,2057059.53,35.23,136.4788
23,1552886.59,43.6,136.4909333
23,1841173.6,36.4,136.5030667
23,2173621.2,32.99,136.5335161
23,2587953.32,27.8,136.5883871
23,1213486.95,22.3,136.6432581
23,1150662.55,24.29,136.698129
23,1031451.35,28.49,136.753
23,1146992.13,15.33,136.8564194
23,1037476.38,25.71,136.9598387
23,1261872.67,29.71,137.0632581
23,1358444.07,26.6,137.1666774
23,1365546.69,27.01,137.2583103
23,1272948.27,31.12,137.3411034
23,1322852.2,25.91,137.4238966
23,1292724.9,33.11,137.5066897
23,1258364.31,41.19,137.5843871
23,1288154.1,57.82,137.6552903
23,1261964.96,36.71,137.7261935
23,1604605.69,37.43,137.7970968
23,1231752.54,41.81,137.868
23,1287899.41,56.55,137.9230667
23,1277758.76,44.62,137.9781333
23,1317379.68,45.88,138.0332
23,1321914.34,52.9,138.0882667
23,1332952.47,58.42,138.1065806
23,1552934.64,66.43,138.1101935
23,1476144.34,66.22,138.1138065
23,1568048.54,56.82,138.1174194
23,1543667.68,64.73,138.1295333
23,1522042.57,71.82,138.1629
23,1451782.16,64.23,138.1962667
23,1545370.16,70.86,138.2296333
23,1384921.63,69.19,138.263
23,1381339.23,71.13,138.2331935
23,1322932.36,69.31,138.2033871
23,1416926.31,71.51,138.1735806
23,1436311.76,71.12,138.1437742
23,1510131.45,69.97,138.1857097
23,1702220.96,64.63,138.2814516
23,1577468.78,68.34,138.3771935
23,1427162.26,66.74,138.4729355
23,1279041.64,61.37,138.5673
23,1338627.55,56.8,138.6534
23,1319035.06,53.71,138.7395
23,1464616.59,56.65,138.8256
23,1412925.25,48.1,138.9117
23,1363155.77,47.89,138.8336129
23,1347454.59,50.56,138.7281613
24,1388725.63,22.43,131.5279032
24,1414107.1,25.94,131.5866129
24,1385362.49,31.05,131.637
24,1158722.74,33.98,131.686
24,1412387.37,36.73,131.735
24,1309340.16,42.31,131.784
24,1222511.29,46.09,131.8242903
24,1258311.56,48.87,131.863129
24,1478321.26,45.22,131.9019677
24,1379579.63,62.06,131.9408065
24,1268266.72,51.08,131.9809
24,1264117.01,51.07,132.0226667
24,1259877.19,51.48,132.0644333
24,1409705.03,66.65,132.1062
24,1346783.35,51.31,132.152129
24,1283482.85,60.44,132.2230323
24,1473868.15,69.59,132.2939355
24,1566668.91,71.99,132.3648387
24,1375458.21,64.84,132.4357419
24,1354168.18,67.17,132.4733333
24,1399073.75,74.9,132.4976
24,1563387.94,71.12,132.5218667
24,1665502.55,79.05,132.5461333
24,1418697.05,76.56,132.5667742
24,1333740.35,75.27,132.5825806
24,1387517.63,75.91,132.5983871
24,1442819.28,74.54,132.6141935
24,1384243.75,74.17,132.63
24,1375307.54,72.17,132.6616129
24,1350059.35,67,132.6932258
24,1366381.6,73.52,132.7248387
24,1474498.59,67.11,132.7564516
24,1273295.46,60.31,132.7670667
24,1169413.27,64.3,132.7619333
24,1215273.2,66.88,132.7568
24,1361944.94,54.82,132.7516667
24,1300806.74,52.83,132.7633548
24,1234875.33,48.69,132.8170968
24,1244925.94,57.29,132.8708387
24,1285358.01,42.2,132.9245806
24,1312877.01,41.76,132.9783226
24,1277150.6,45.63,132.9172
24,1779276.51,41.92,132.8369333
24,1413302.7,37.08,132.7566667
24,1593012.75,27.11,132.6764
24,1663525.77,27.99,132.6804516
24,2386015.75,27.74,132.7477419
24,1208600.05,25.9,132.8150323
24,1178641.71,30.72,132.8823226
24,1167740.2,22.41,132.9510645
24,1107170.39,23.69,133.0285161
24,1126921.34,17.91,133.1059677
24,1225182.04,23.83,133.1834194
24,1341240.62,26.51,133.260871
24,1360150.12,34.04,133.3701429
24,1235121.33,26.09,133.4921429
24,1346994.53,31.36,133.6141429
24,1253218.7,39.51,133.7361429
24,1168397.26,43.39,133.8492258
24,1158693.12,36.88,133.9587419
24,1163803.3,35.73,134.0682581
24,1273670.32,44.7,134.1777742
24,1245576.65,52.36,134.2784667
24,1372484.9,46,134.3571
24,1197761.17,60.48,134.4357333
24,1339630.35,55.75,134.5143667
24,1311950.16,58.49,134.593
24,1234281.7,59.84,134.6803871
24,1311153.72,65.74,134.7677742
24,1554837.62,73.12,134.8551613
24,1373841.91,70.02,134.9425484
24,1320359.23,64.34,135.0837333
24,1304850.67,68.88,135.2652667
24,1445596.61,70.27,135.4468
24,1567340.07,72.56,135.6283333
24,1356938.95,74.43,135.7837419
24,1357672.24,79.29,135.8738387
24,1310973.06,74.84,135.9639355
24,1417616.81,74.64,136.0540323
24,1402818.01,72.52,136.144129
24,1352039.88,69.93,136.183129
24,1402372.09,69.94,136.2136129
24,1196105.44,68.14,136.2440968
24,1527455.19,68.32,136.2745806
24,1227535.97,65.56,136.3145
24,1232376.49,60.61,136.367
24,1246242.61,68,136.4195
24,1405914.39,53.87,136.472
24,1333315.03,60.21,136.5150968
24,1283563.43,56.6,136.5017742
24,1307142.75,48,136.4884516
24,1385860.38,39.87,136.475129
24,1425078.59,46.78,136.4618065
24,1297535.69,48.17,136.4666667
24,1761235.67,41.83,136.4788
24,1335647.1,47.21,136.4909333
24,1529615.54,42.3,136.5030667
24,1624994.43,36,136.5335161
24,2168344.23,36.93,136.5883871
24,1363973.16,33.45,136.6432581
24,1251581.89,32.86,136.698129
24,1155594.2,36.5,136.753
24,1151993.85,25.73,136.8564194
24,1057290.41,31.92,136.9598387
24,1249696.97,38.61,137.0632581
24,1403460.87,33.82,137.1666774
24,1326370.08,33.92,137.2583103
24,1303233.15,37.35,137.3411034
24,1213994.39,35.36,137.4238966
24,1325835.7,41.5,137.5066897
24,1239299.12,48.68,137.5843871
24,1221723.94,59.51,137.6552903
24,1230106.13,47.28,137.7261935
24,1524734.29,45.25,137.7970968
24,1285783.87,48.65,137.868
24,1208654.4,61.05,137.9230667
24,1194334.65,49.26,137.9781333
24,1306551.71,52.14,138.0332
24,1355391.79,58.7,138.0882667
24,1298809.8,63.1,138.1065806
24,1407897.57,65.79,138.1101935
24,1467722.19,71.79,138.1138065
24,1406313.13,59.93,138.1174194
24,1364445.98,68.28,138.1295333
24,1434709.63,72.29,138.1629
24,1428869.9,70.4,138.1962667
24,1645097.75,77.18,138.2296333
24,1405475.78,75.36,138.263
24,1394299,76.42,138.2331935
24,1307339.14,73.62,138.2033871
24,1440374.13,73.26,138.1735806
24,1497054.81,75.53,138.1437742
24,1397970.54,72.87,138.1857097
24,1303726.54,68.13,138.2814516
24,1344558.92,71.18,138.3771935
24,1477134.75,72.81,138.4729355
24,1242909.53,64.28,138.5673
24,1261158.47,61.25,138.6534
24,1259278.36,58.86,138.7395
24,1416720.54,60.35,138.8256
24,1416301.17,51.64,138.9117
24,1255414.84,52.59,138.8336129
24,1307182.29,55.16,138.7281613
25,677231.63,21.1,204.2471935
25,583364.02,19.64,204.3857472
25,676260.67,24.16,204.4321004
25,628516.57,29.16,204.4630869
25,665750.06,29.45,204.4940734
25,660619.99,40.05,204.5250598
25,659795.84,45,204.3782258
25,696687.6,45.84,204.201755
25,822486.37,47.2,204.0252842
25,712647.97,61.36,203.8488134
25,715311.6,52.16,203.7307486
25,694531.72,46.12,203.6905586
25,706924.02,50.97,203.6503685
25,724468.97,63.67,203.6101784
25,698073.95,50.27,203.6133915
25,704113.22,57.17,203.8770235
25,792442.54,69.31,204.1406556
25,764155.44,69.22,204.4042877
25,737163.2,63.68,204.6679198
25,780444.94,69.56,204.670036
25,737569.14,72.17,204.5675459
25,759407.87,66.42,204.4650559
25,719591.13,75.24,204.3625658
25,726997.84,73.43,204.3571656
25,665290.93,75.37,204.4812188
25,682124.34,71.99,204.605272
25,699464.43,71.79,204.7293252
25,686072.39,72.73,204.8533784
25,724499.81,71.81,204.8217044
25,711461.95,67.15,204.7900305
25,685700.08,71.17,204.7583566
25,655811.95,61.14,204.7266827
25,628989.88,60.13,204.7513279
25,607819.33,65.06,204.8182126
25,658640.14,57.56,204.8850973
25,674283.86,48.46,204.951982
25,616094.72,54.09,205.0137637
25,661644.19,46.73,205.0627881
25,674458.03,55.72,205.1118126
25,696314.53,38.8,205.160837
25,713250.08,40.68,205.2098614
25,718056.73,42.72,205.0992811
25,1115240.61,43.43,204.9621
25,885572.96,32.41,204.8249189
25,964729.18,22.65,204.6877378
25,1047707.59,21.6,204.6321194
25,1295391.19,22.94,204.6376731
25,623092.54,25.89,204.6432267
25,558794.63,29,204.6487803
25,572360.83,18.3,204.7026042
25,568093.57,23.21,205.0460497
25,600448.69,18.92,205.3894952
25,639830.45,23.94,205.7329407
25,615666.78,21.18,206.0763862
25,634637.03,38.42,206.3694701
25,570816.34,28.36,206.6424093
25,640912.18,31.59,206.9153485
25,599828.39,36.73,207.1882876
25,603393.64,40.94,207.4283845
25,616324.24,38.51,207.6553444
25,618377.79,28.5,207.8823043
25,648606.13,42.11,208.1092642
25,674562.45,51.43,208.3172811
25,756588.42,45.87,208.4779405
25,649245,58.43,208.6386
25,659446.55,49.5,208.7992595
25,684783.15,60.1,208.9599189
25,677971.33,56.56,208.7583165
25,718373.94,67.18,208.556714
25,737551.74,70.69,208.3551116
25,740259.63,71.45,208.1535092
25,717373.43,63.58,208.1265604
25,699270.1,70.71,208.2306018
25,706206.86,66.61,208.3346432
25,698529.64,71.64,208.4386847
25,680510.23,72.67,208.5309337
25,670854.96,78.1,208.5937018
25,668390.82,74.72,208.6564699
25,679706.01,74,208.719238
25,667130.48,70.93,208.7820061
25,688958.75,68.09,208.8424359
25,726422.55,66.8,208.902476
25,699779,67.2,208.9625161
25,673248.48,67.51,209.0225562
25,628720.46,62.05,209.1893892
25,620885.93,60.28,209.4986126
25,639160.24,60.7,209.807836
25,671522.87,50.82,210.1170595
25,646915.47,58.95,210.4027602
25,690675.5,50.22,210.5473252
25,724443.97,46.28,210.6918901
25,718393.61,40.88,210.8364551
25,719235.07,44.81,210.9810201
25,728525.6,46.41,211.1847207
25,1116211.39,43.49,211.4120757
25,878314.57,42.85,211.6394306
25,916446.02,38.69,211.8667856
25,997502.47,33.09,212.0685039
25,1290532.97,36.56,212.2360401
25,683665.37,32.42,212.4035763
25,636419.12,30.23,212.5711125
25,614764.31,34.6,212.7386486
25,594744.89,23.87,212.8336399
25,589554.29,32.24,212.9286312
25,642776.4,34.98,213.0236225
25,658984.38,32.47,213.1186138
25,654088.02,32.23,213.2732106
25,613501.05,35.51,213.4725116
25,643155.89,36.01,213.6718127
25,643711.53,37.44,213.8711137
25,638204.27,50.64,214.0167132
25,672831.78,62.7,214.0907105
25,684348.92,47.92,214.1647079
25,791356.9,44.73,214.2387053
25,658691.56,42.46,214.3127027
25,661566.48,57.1,214.3675045
25,655157.32,44.2,214.4223063
25,696421.72,58.76,214.4771081
25,739866.16,59.21,214.5319099
25,717207.19,58.21,214.5485571
25,783371.02,67.69,214.5499425
25,694765.95,69.54,214.5513278
25,730254.19,58.48,214.5527132
25,753860.89,68.34,214.5653243
25,721601.9,73.52,214.606
25,718890.81,69.84,214.6466757
25,753385.55,75.52,214.6873514
25,714093.95,73.87,214.728027
25,685676.58,74.32,214.7331351
25,659109.53,72.98,214.7382432
25,709724.6,72.08,214.7433514
25,710496.97,71.93,214.7484595
25,728467.72,66.99,214.825578
25,756527.64,64.53,214.9567044
25,714828.73,68.55,215.0878309
25,671482.9,72.79,215.2189573
25,657241.63,60.9,215.3583757
25,664745.2,57.6,215.5475459
25,683300.84,54.52,215.7367162
25,699536.73,57.58,215.9258865
25,697317.41,43.74,216.1150568
25,685531.85,51.93,216.1464699
25,688940.94,56.69,216.1515902
26,1034119.21,9.55,131.5279032
26,1015684.09,18.14,131.5866129
26,999348.55,22.62,131.637
26,855385.01,27.32,131.686
26,1005669.58,28.6,131.735
26,963382.09,31.1,131.784
26,903366.55,35.34,131.8242903
26,893613,35.26,131.863129
26,1029849.2,36.53,131.9019677
26,1022293.81,50.13,131.9408065
26,905548.38,36.6,131.9809
26,881930.87,39.68,132.0226667
26,904503.85,40.56,132.0644333
26,1074479.73,54.72,132.1062
26,972663.59,39.08,132.152129
26,986765.01,50.81,132.2230323
26,1069851.59,61.65,132.2939355
26,1003202.66,58.46,132.3648387
26,1073862.59,51.62,132.4357419
26,1001286.67,53.62,132.4733333
26,976242.09,63.78,132.4976
26,1078455.48,58.9,132.5218667
26,1122356.53,71.08,132.5461333
26,1028151.72,67.66,132.5667742
26,971615.62,65.4,132.5825806
26,1005324.28,63.79,132.5983871
26,1125329.77,62.93,132.6141935
26,1011938.29,61.58,132.63
26,1007385.36,62.68,132.6616129
26,977322.52,57.23,132.6932258
26,1037549.71,66.93,132.7248387
26,1042226.3,54.82,132.7564516
26,923473.7,50.08,132.7670667
26,868636.3,52.47,132.7619333
26,923221.52,57.8,132.7568
26,1001069.52,46.81,132.7516667
26,937956.89,39.93,132.7633548
26,916522.66,36.13,132.8170968
26,895069.88,40.3,132.8708387
26,970224.51,30.51,132.9245806
26,971193.01,37.51,132.9783226
26,901972.7,36.73,132.9172
26,1286833.62,28.11,132.8369333
26,1016143.64,27.73,132.7566667
26,1149612.04,16.6,132.6764
26,1196813.33,20.61,132.6804516
26,1573982.47,21.81,132.7477419
26,877268.29,18.73,132.8150323
26,938149.21,21.13,132.8823226
26,812323.29,16.7,132.9510645
26,809833.21,12.98,133.0285161
26,817485.14,5.54,133.1059677
26,911807.02,11.17,133.1834194
26,1010711.08,15.12,133.260871
26,981978.02,19.63,133.3701429
26,910298.44,16.3,133.4921429
26,945643.17,14.31,133.6141429
26,946614.55,28.13,133.7361429
26,887426.12,31.76,133.8492258
26,866566.54,22.99,133.9587419
26,849231.61,22.99,134.0682581
26,985229.81,29.09,134.1777742
26,863266.12,39.46,134.2784667
26,921700.61,33.81,134.3571
26,873450.29,47.17,134.4357333
26,1024778.23,45,134.5143667
26,941008.85,48.2,134.593
26,938334.62,48.86,134.6803871
26,996723.58,56.74,134.7677742
26,1054454.4,60.49,134.8551613
26,1094058.68,59.85,134.9425484
26,981646.46,54.5,135.0837333
26,997474.93,56.94,135.2652667
26,1070119.09,59.89,135.4468
26,1133807.03,63.34,135.6283333
26,1021534.7,64.43,135.7837419
26,1017867.8,69.52,135.8738387
26,1005360.5,63.32,135.9639355
26,1107552.43,63.16,136.0540323
26,1087644.5,62.99,136.144129
26,1021766.75,60.58,136.183129
26,1064617.62,61.1,136.2136129
26,1040143.14,59.67,136.2440968
26,1069710.97,60.98,136.2745806
26,951569.84,55.19,136.3145
26,923644.6,50.72,136.367
26,959339.51,59.42,136.4195
26,1130022.99,46.84,136.472
26,987886.08,53.91,136.5150968
26,974907.28,45.23,136.5017742
26,972256.98,35.06,136.4884516
26,988950.75,31.7,136.475129
26,1077640.13,40.08,136.4618065
26,946091.79,37.78,136.4666667
26,1282320.05,31.07,136.4788
26,1012498.49,36.74,136.4909333
26,1148987.46,34.24,136.5030667
26,1204807.83,28.24,136.5335161
26,1515175.01,22.53,136.5883871
26,972834.42,18.8,136.6432581
26,971557.62,22.94,136.698129
26,836305.65,25.55,136.753
26,838751.5,15.22,136.8564194
26,820059.89,24.16,136.9598387
26,939158.25,25.24,137.0632581
26,1081005.64,23.89,137.1666774
26,965788.76,23.9,137.2583103
26,917924.47,28.06,137.3411034
26,955641.74,22.49,137.4238966
26,1028569.01,29.03,137.5066897
26,919503.4,35.06,137.5843871
26,874790.68,49.97,137.6552903
26,922018.43,33.33,137.7261935
26,1116829.23,33.35,137.7970968
26,889670.29,36.9,137.868
26,923600.02,50.81,137.9230667
26,911969,43.6,137.9781333
26,946573.29,40.29,138.0332
26,1062548.73,47.11,138.0882667
26,978082.84,52.55,138.1065806
26,1067310.74,58.2,138.1101935
26,1015853.03,58.51,138.1138065
26,1106176.83,49.43,138.1174194
26,1029248.22,57.84,138.1295333
26,1056282.91,63.04,138.1629
26,1051190.44,60.71,138.1962667
26,1180470.8,64.94,138.2296333
26,1063149.78,64.47,138.263
26,1049625.9,66.75,138.2331935
26,1031745.14,64.12,138.2033871
26,1090915.09,65.6,138.1735806
26,1121476.51,67.01,138.1437742
26,1068292.56,65.54,138.1857097
26,1022704.2,62.08,138.2814516
26,1053495.51,63.69,138.3771935
26,1081874.03,61.58,138.4729355
26,986131.94,57.69,138.5673
26,961084.08,52.68,138.6534
26,964726.37,50.66,138.7395
26,1095504.26,54.07,138.8256
26,1044639.69,45.19,138.9117
26,975578.02,43.51,138.8336129
26,958619.8,46.95,138.7281613
27,1874289.79,27.19,135.3524608
27,1745362.72,29.81,135.4113076
27,1945070.33,32.44,135.4657781
27,1390934.27,36,135.5195191
27,1313729.72,38.07,135.5732602
27,1925113.12,45.98,135.6270013
27,1700627.97,49.04,135.6682247
27,1836714.84,52.34,135.7073618
27,2053952.97,46.9,135.7464988
27,1955814.13,62.62,135.7856359
27,1857500.96,54.95,135.82725
27,1850205.47,53.91,135.8721667
27,1805885.04,53.55,135.9170833
27,1939458.84,69.02,135.962
27,1842465.78,53.82,136.010394
27,1836595.58,63.31,136.0796521
27,1962468.67,67.88,136.1489101
27,2073102.59,74.29,136.2181682
27,1873812.93,68.9,136.2874263
27,1887182.27,70,136.3243393
27,1962625.01,78.02,136.3483143
27,2024554.1,76.25,136.3722893
27,2119163.01,82.69,136.3962643
27,1880691.64,78.26,136.4179827
27,1808250.71,81.56,136.4366924
27,1816489.53,79.78,136.4554021
27,1908036.68,77.45,136.4741118
27,1864436.12,77.36,136.4928214
27,1936878.46,75.16,136.5249182
27,1870684.21,70.31,136.557015
27,1908110.9,78.52,136.5891118
27,1913494.81,70.38,136.6212085
27,1629978.46,64.5,136.6338071
27,1597002.71,67.08,136.6317821
27,1543532.83,70.19,136.6297571
27,1707662.87,57.78,136.6277321
27,1728388.2,58.38,136.6401935
27,1693935.29,52.82,136.688871
27,1688955.49,61.02,136.7375484
27,1686010.02,45.91,136.7862258
27,1828010.25,45.9,136.8349032
27,1704785.74,50.81,136.7715714
27,2627910.75,46.67,136.6895714
27,1884343.67,41.81,136.6075714
27,2139733.68,30.83,136.5255714
27,2350098.36,31.62,136.5292811
27,3078162.08,31.34,136.597273
27,1440963,29.59,136.665265
27,1568159.48,34.42,136.7332569
27,1532308.62,25.7,136.803477
27,1517029.9,30.13,136.8870657
27,1421111.55,23.64,136.9706544
27,1628100.79,28.7,137.0542431
27,1636224.77,30.45,137.1378318
27,1709365.19,39.32,137.2511849
27,1688935.71,33.05,137.3764439
27,1656130.67,36.99,137.5017028
27,1613259.77,43.64,137.6269617
27,1624539.21,46.65,137.7398929
27,1554651.08,40.11,137.8478929
27,1628868.28,37.27,137.9558929
27,1689844.18,46.87,138.0638929
27,1727175.61,52.24,138.1646952
27,1921655.48,50.02,138.2475036
27,1642074.64,61.71,138.3303119
27,1757041.96,56.48,138.4131202
27,1763545.32,60.07,138.4959286
27,1725268.56,60.22,138.587106
27,1820723.17,66.43,138.6782834
27,2053708.01,74.17,138.7694608
27,1817914.71,73.26,138.8606382
27,1814740.09,67.03,139.0028333
27,1811455.15,72.02,139.1832917
27,1949983.93,73.76,139.36375
27,2000055.27,76.87,139.5442083
27,1762155.79,77.83,139.7006325
27,1754879.45,82.28,139.7969712
27,1744879.06,79.41,139.8933099
27,1747289.53,78.14,139.9896486
27,1758437.96,76.67,140.0859873
27,1781905.24,72.97,140.1289205
27,2034400.78,72.88,140.1629528
27,1511717.53,71.44,140.196985
27,1911470.84,70.93,140.2310173
27,1613773.9,69.65,140.2735
27,1606208.68,63.61,140.32725
27,1599626.26,70.92,140.381
27,1672339.27,56.91,140.43475
27,1682652.51,64.78,140.4784194
27,1689591.44,59.62,140.4616048
27,1710372.4,51.81,140.4447903
27,1621109.3,44.46,140.4279758
27,1800728.07,49.69,140.4111613
27,1723739.44,51.42,140.4127857
27,2504400.71,47.88,140.4217857
27,1806924.74,50.55,140.4307857
27,2014665.98,46.28,140.4397857
27,2205919.86,40.68,140.4700795
27,2739019.75,41.59,140.528765
27,1650604.6,37.85,140.5874505
27,1535287.4,35.8,140.6461359
27,1492399.13,41.3,140.7048214
27,1542131.05,30.35,140.8086118
27,1263534.86,36.96,140.9124021
27,1564246.02,42.52,141.0161924
27,1651605.35,37.86,141.1199827
27,1606221.56,37.24,141.2140357
27,1648602.39,41.74,141.3007857
27,1509323.09,40.07,141.3875357
27,1607343.41,44.32,141.4742857
27,1635984.07,49.6,141.55478
27,1620839.34,57.3,141.6269332
27,1615494.14,49.4,141.6990864
27,1899013.34,48.73,141.7712396
27,1650405.21,52.22,141.8433929
27,1639999.47,62.62,141.9015262
27,1565498.84,52.33,141.9596595
27,1669388.45,53.68,142.0177929
27,1674306.31,58.97,142.0759262
27,1707158.82,65.15,142.0970115
27,1818906.73,64.77,142.1032776
27,1900638.6,73.4,142.1095438
27,1764756.31,64.05,142.1158099
27,1773500.56,69.52,142.1292548
27,1837884.79,73.23,142.1606464
27,1842555.32,73.94,142.1920381
27,2062224.92,82.08,142.2234298
27,1755889.53,78.95,142.2548214
27,1730913.66,78.64,142.2337569
27,1625883.71,76.01,142.2126924
27,1705810.84,75.22,142.1916279
27,1720537.26,78.44,142.1705634
27,1735339.59,76.51,142.2157385
27,1780443.36,72.93,142.3105933
27,1731935.43,75,142.4054482
27,1840955.23,76,142.500303
27,1519604.5,68.72,142.5938833
27,1557485.75,66.1,142.6798167
27,1540687.63,64.92,142.76575
27,1591816.88,64.5,142.8516833
27,1660081.29,55.4,142.9376167
27,1620374.24,56.53,142.8633629
27,1703047.74,58.99,142.7624113
28,1672352.29,49.47,126.4420645
28,1558968.49,47.87,126.4962581
28,1491300.42,54.83,126.5262857
28,1542173.33,50.23,126.5522857
28,1608435.45,53.77,126.5782857
28,1326877.11,50.11,126.6042857
28,1279819.43,59.57,126.6066452
28,1245268.77,60.06,126.6050645
28,1441559.4,59.84,126.6034839
28,1382359.21,59.25,126.6019032
28,1268240.66,64.95,126.5621
28,1244177.21,64.55,126.4713333
28,1186971.02,67.38,126.3805667
28,1532893.22,70.15,126.2898
28,1245898.73,68.44,126.2085484
28,1217923.71,76.2,126.1843871
28,1176588.25,67.84,126.1602258
28,1543678.02,81.39,126.1360645
28,1348995.17,90.84,126.1119032
28,1267619.06,81.06,126.114
28,1231025.07,87.27,126.1266
28,1399960.15,91.98,126.1392
28,1340293.87,90.37,126.1518
28,1225336.41,97.18,126.1498065
28,1205884.98,99.22,126.1283548
28,1150204.71,96.31,126.1069032
28,1523101.38,92.95,126.0854516
28,1218688.09,87.01,126.064
28,1195897.6,92.81,126.0766452
28,1191585.92,93.19,126.0892903
28,1523410.71,83.12,126.1019355
28,1246062.17,83.63,126.1145806
28,1159812.35,82.45,126.1454667
28,1111797.21,81.77,126.1900333
28,1203080.41,85.2,126.2346
28,1334571.87,71.82,126.2791667
28,1158062.99,75,126.3266774
28,1120619.32,68.85,126.3815484
28,1231688.48,61.09,126.4364194
28,1501663.26,65.49,126.4912903
28,1266460.45,57.79,126.5461613
28,1179315.72,58.18,126.6072
28,1937033.5,47.66,126.6692667
28,1447916.29,43.33,126.7313333
28,1466164.49,50.01,126.7934
28,1510443.62,52.77,126.8794839
28,2026026.39,52.02,126.9835806
28,1090558.57,45.64,127.0876774
28,1402902.47,37.64,127.1917742
28,1098286.61,43.15,127.3009355
28,1079669.11,53.53,127.4404839
28,1127859.69,50.74,127.5800323
28,1564897.32,45.14,127.7195806
28,1397301.38,51.3,127.859129
28,1514828.82,53.35,127.99525
28,1311796.91,48.45,128.13
28,1723736.91,51.72,128.26475
28,1380836.35,57.75,128.3995
28,1286413.71,64.21,128.5121935
28,1201059.72,54.4,128.6160645
28,1336838.41,63.63,128.7199355
28,1414713.5,64.47,128.8238065
28,1240126.07,57.63,128.9107333
28,1297452,72.12,128.9553
28,1222367.9,68.27,128.9998667
28,1515890.38,68.4,129.0444333
28,1253316.3,70.93,129.089
28,1151282.31,66.59,129.0756774
28,1160043.98,76.67,129.0623548
28,1403779.25,71.81,129.0490323
28,1339972.83,78.72,129.0357097
28,1268503.49,86.84,129.0432
28,1208809.34,88.95,129.0663
28,1319054.57,89.85,129.0894
28,1459655.85,89.9,129.1125
28,1197373.13,88.1,129.1338387
28,1165870.54,91.17,129.1507742
28,1114530.29,93.29,129.1677097
28,1523870.89,90.61,129.1846452
28,1218764.94,91.04,129.2015806
28,1200019.74,91.74,129.2405806
28,1166479.51,94.61,129.2832581
28,1468871.49,93.66,129.3259355
28,1310087,88,129.3686129
28,1159212.1,76.36,129.4306
28,1109105.92,82.95,129.5183333
28,1120731.76,83.26,129.6060667
28,1557314.58,70.44,129.6938
28,1220984.94,67.31,129.7706452
28,1203172.05,73.05,129.7821613
28,1242746.06,67.41,129.7936774
28,1576654.67,59.77,129.8051935
28,1402654.95,48.76,129.8167097
28,1255081.22,54.2,129.8268333
28,1929738.27,53.25,129.8364
28,1368130.35,52.5,129.8459667
28,1467024.3,42.17,129.8555333
28,1429954.66,43.29,129.8980645
28,1796203.51,45.4,129.9845484
28,1270036.53,44.64,130.0710323
28,1466046.07,50.43,130.1575161
28,1161190.29,48.07,130.244
28,1129540.48,46.2,130.2792258
28,1132948.48,50.43,130.3144516
28,1531599.44,50.58,130.3496774
28,1572966.15,52.27,130.3849032
28,1501503.68,51.8,130.4546207
28,1323487.91,53.13,130.5502069
28,1451740.57,52.27,130.6457931
28,1680764.06,54.54,130.7413793
28,1337875.49,64.44,130.8261935
28,1216059.41,56.26,130.8966452
28,1209524.11,64.36,130.9670968
28,1559592.79,64.05,131.0375484
28,1290684.95,64.28,131.108
28,1180797.2,66.73,131.1173333
28,1170456.16,77.99,131.1266667
28,1450628.85,76.03,131.136
28,1264575.18,77.27,131.1453333
28,1213310.45,84.51,131.0983226
28,1151214.41,83.84,131.0287742
28,1245480.95,78.11,130.9592258
28,1440687.69,84.83,130.8896774
28,1229760.97,85.94,130.8295333
28,1180671.55,91.61,130.7929
28,1129031.98,90.47,130.7562667
28,1500863.54,89.13,130.7196333
28,1179915.04,95.61,130.683
28,1149427.48,85.53,130.7012903
28,1135035.09,93.47,130.7195806
28,1376520.1,88.16,130.737871
28,1269113.41,95.91,130.7561613
28,1184198.41,94.87,130.7909677
28,1199309.59,85.32,130.8381613
28,1227118.75,89.78,130.8853548
28,1469693.99,88.52,130.9325484
28,1124660.77,83.64,130.9776667
28,1135340.19,82.97,131.0103333
28,1129508.61,81.22,131.043
28,1462941.03,81.61,131.0756667
28,1205536.71,71.74,131.1083333
28,1143724.48,68.66,131.1499677
28,1213860.61,65.95,131.1930968
29,538634.46,24.36,131.5279032
29,529672.95,28.14,131.5866129
29,542399.07,31.96,131.637
29,488417.61,35.98,131.686
29,535087.91,36.82,131.735
29,519042.49,43.43,131.784
29,496851.6,46.03,131.8242903
29,552985.34,48.56,131.863129
29,599629.25,44.96,131.9019677
29,569937.23,57.06,131.9408065
29,509100.84,51.14,131.9809
29,505329.66,51.04,132.0226667
29,501013.47,50.96,132.0644333
29,568497.35,63.81,132.1062
29,518940.88,50.99,132.152129
29,502021.82,59.99,132.2230323
29,577627.66,65.64,132.2939355
